20171002 133400;4.315400;4.315400;4.315400;4.315400;0
20171002 133500;4.315410;4.315520;4.315410;4.315510;0
20171002 133600;4.315620;4.315650;4.315620;4.315640;0
20171002 133700;4.315560;4.315580;4.315560;4.315570;0
20171002 133800;4.315570;4.315570;4.315490;4.315560;0
20171002 133900;4.315590;4.315610;4.315590;4.315610;0
20171002 134000;4.315600;4.315640;4.315600;4.315610;0
20171002 134100;4.315590;4.315610;4.315520;4.315550;0
20171002 134200;4.315650;4.315670;4.315560;4.315670;0
20171002 134300;4.315670;4.315670;4.315600;4.315610;0
20171002 134400;4.315690;4.315700;4.315690;4.315700;0
20171002 134500;4.315610;4.315650;4.315550;4.315550;0
20171002 134600;4.315650;4.315650;4.315540;4.315600;0
20171002 134700;4.315590;4.315590;4.315550;4.315550;0
20171002 134800;4.315640;4.315670;4.315540;4.315590;0
20171002 134900;4.315380;4.315380;4.314280;4.314280;0
20171002 135000;4.314200;4.314200;4.313930;4.313930;0
20171002 135100;4.313910;4.313920;4.313910;4.313910;0
20171002 135200;4.313910;4.313950;4.313850;4.313920;0
20171002 135300;4.313880;4.313880;4.313840;4.313840;0
20171002 135400;4.313880;4.313880;4.313520;4.313520;0
20171002 135500;4.313520;4.313520;4.313380;4.313480;0
20171002 135600;4.313500;4.313620;4.313480;4.313620;0
20171002 135700;4.313620;4.313640;4.313500;4.313610;0
20171002 135800;4.313620;4.313740;4.313620;4.313710;0
20171002 135900;4.313720;4.313720;4.313450;4.313460;0
20171002 140000;4.313450;4.313460;4.313450;4.313460;0
20171002 140100;4.313470;4.313470;4.313450;4.313450;0
20171002 140200;4.313500;4.313500;4.313500;4.313500;0
20171002 140400;4.313420;4.313420;4.313350;4.313350;0
20171002 140500;4.313400;4.313400;4.313400;4.313400;0
20171002 140600;4.313110;4.313160;4.313050;4.313060;0
20171002 140700;4.313050;4.313070;4.313050;4.313050;0
20171002 140900;4.313050;4.313050;4.312780;4.312850;0
20171002 141000;4.312980;4.312980;4.312980;4.312980;0
20171002 141100;4.313070;4.313770;4.313000;4.313100;0
20171002 141200;4.313150;4.313250;4.313150;4.313250;0
20171002 141300;4.313150;4.313250;4.313150;4.313150;0
20171002 141800;4.313100;4.313100;4.313100;4.313100;0
20171002 141900;4.313200;4.313200;4.313100;4.313100;0
20171002 142000;4.313150;4.313150;4.313150;4.313150;0
20171002 142200;4.313200;4.313200;4.313100;4.313100;0
20171002 142400;4.313200;4.313200;4.313200;4.313200;0
20171002 142500;4.313210;4.313210;4.313210;4.313210;0
20171002 142600;4.313210;4.313210;4.313210;4.313210;0
20171002 142800;4.313210;4.313210;4.313040;4.313110;0
20171002 142900;4.313110;4.313330;4.312780;4.312910;0
20171002 143000;4.312910;4.312910;4.312480;4.312670;0
20171002 143100;4.312800;4.312800;4.312800;4.312800;0
20171002 143200;4.313020;4.313020;4.313020;4.313020;0
20171002 143300;4.313020;4.313020;4.313020;4.313020;0
20171002 143400;4.313020;4.313020;4.311520;4.311620;0
20171002 143500;4.311620;4.311620;4.311620;4.311620;0
20171002 143700;4.311680;4.311680;4.311680;4.311680;0
20171002 143900;4.311750;4.311810;4.311750;4.311810;0
20171002 144000;4.311810;4.311810;4.311810;4.311810;0
20171002 144100;4.311880;4.311880;4.311880;4.311880;0
20171002 144600;4.312100;4.312100;4.312100;4.312100;0
20171002 145100;4.311750;4.311750;4.311750;4.311750;0
20171002 145600;4.311750;4.311750;4.309870;4.310050;0
20171002 145700;4.310050;4.310050;4.310050;4.310050;0
20171002 145800;4.310800;4.311200;4.309950;4.310100;0
20171002 145900;4.310260;4.312300;4.310260;4.312300;0
20171002 150000;4.312280;4.312280;4.310800;4.310800;0
20171002 150100;4.310800;4.312000;4.310550;4.312000;0
20171002 150200;4.311900;4.312000;4.311900;4.312000;0
20171002 150300;4.311700;4.312100;4.311550;4.312100;0
20171002 150400;4.312000;4.312000;4.311550;4.311900;0
20171002 150500;4.312000;4.312000;4.311930;4.312000;0
20171002 150600;4.311970;4.312000;4.311950;4.312000;0
20171002 150700;4.311950;4.312000;4.311950;4.312000;0
20171002 150800;4.311950;4.312000;4.311950;4.312000;0
20171002 150900;4.311980;4.312000;4.311980;4.312000;0
20171002 151000;4.312000;4.312000;4.312000;4.312000;0
20171002 151100;4.311990;4.312000;4.311960;4.312000;0
20171002 151200;4.311980;4.311980;4.311700;4.311800;0
20171002 151300;4.311800;4.311900;4.311800;4.311900;0
20171002 151400;4.311900;4.312000;4.311900;4.312000;0
20171002 151500;4.312200;4.312200;4.312100;4.312100;0
20171002 151600;4.312200;4.312200;4.312100;4.312100;0
20171002 151700;4.312100;4.312100;4.312000;4.312000;0
20171002 151800;4.312100;4.312100;4.310980;4.311410;0
20171002 151900;4.311410;4.311410;4.311110;4.311110;0
20171002 152100;4.311140;4.311290;4.311140;4.311290;0
20171002 152300;4.311290;4.311290;4.311290;4.311290;0
20171002 152400;4.311290;4.311290;4.311290;4.311290;0
20171002 152500;4.311360;4.311360;4.311360;4.311360;0
20171002 152800;4.311360;4.311360;4.311360;4.311360;0
20171002 152900;4.311700;4.311700;4.311700;4.311700;0
20171002 153000;4.311600;4.311600;4.309400;4.309400;0
20171002 153100;4.309400;4.309400;4.309400;4.309400;0
20171002 153200;4.309370;4.309370;4.309370;4.309370;0
20171002 153300;4.309370;4.309370;4.309370;4.309370;0
20171002 153400;4.309370;4.309370;4.309370;4.309370;0
20171002 153500;4.309400;4.309500;4.309400;4.309500;0
20171002 153600;4.309400;4.309600;4.309400;4.309600;0
20171002 153700;4.309600;4.309600;4.309600;4.309600;0
20171002 153800;4.309700;4.309700;4.309600;4.309600;0
20171002 153900;4.309700;4.309700;4.309300;4.309500;0
20171002 154000;4.309500;4.309600;4.309200;4.309570;0
20171002 154100;4.309730;4.309770;4.309320;4.309570;0
20171002 154200;4.309730;4.309810;4.309490;4.309810;0
20171002 154300;4.309810;4.309810;4.309810;4.309810;0
20171002 154400;4.309810;4.309810;4.309810;4.309810;0
20171002 154500;4.309810;4.309810;4.309810;4.309810;0
20171002 154600;4.309610;4.309810;4.309610;4.309810;0
20171002 154700;4.309810;4.309810;4.309810;4.309810;0
20171002 154800;4.309810;4.309810;4.309810;4.309810;0
20171002 154900;4.309300;4.309300;4.308450;4.308720;0
20171002 155000;4.308720;4.308720;4.308650;4.308650;0
20171002 155100;4.308650;4.308650;4.308500;4.308560;0
20171002 155200;4.308560;4.308560;4.308120;4.308230;0
20171002 155300;4.308310;4.308840;4.308310;4.308660;0
20171002 155400;4.308660;4.308750;4.308660;4.308750;0
20171002 155500;4.308750;4.310130;4.308750;4.310130;0
20171002 155600;4.310130;4.310130;4.310130;4.310130;0
20171002 155700;4.310130;4.310130;4.310130;4.310130;0
20171002 155800;4.310260;4.311340;4.310260;4.311210;0
20171002 155900;4.311220;4.311220;4.310880;4.311060;0
20171002 160000;4.311080;4.311110;4.310750;4.310790;0
20171002 160100;4.310670;4.310670;4.310580;4.310580;0
20171002 160200;4.310370;4.310450;4.309890;4.310010;0
20171002 160300;4.310020;4.310020;4.309760;4.309870;0
20171002 160400;4.309910;4.309920;4.309810;4.309850;0
20171002 160500;4.309750;4.310750;4.308450;4.308600;0
20171002 160600;4.309280;4.309630;4.308220;4.309300;0
20171002 160700;4.309270;4.309270;4.309260;4.309260;0
20171002 160800;4.309280;4.309280;4.309260;4.309260;0
20171002 160900;4.309250;4.309250;4.309180;4.309200;0
20171002 161000;4.309210;4.309210;4.309100;4.309100;0
20171002 161100;4.309120;4.309130;4.309120;4.309130;0
20171002 161200;4.309100;4.309100;4.309100;4.309100;0
20171002 161300;4.309120;4.309150;4.309090;4.309150;0
20171002 161400;4.309130;4.309130;4.309130;4.309130;0
20171002 161500;4.309120;4.309120;4.309120;4.309120;0
20171002 161600;4.309130;4.309130;4.309130;4.309130;0
20171002 161700;4.309120;4.309120;4.309110;4.309110;0
20171002 161800;4.309100;4.309100;4.309090;4.309090;0
20171002 161900;4.309100;4.309100;4.309100;4.309100;0
20171002 162000;4.309110;4.309110;4.309110;4.309110;0
20171002 162100;4.309100;4.309150;4.309100;4.309150;0
20171002 162200;4.309170;4.309170;4.309160;4.309160;0
20171002 162300;4.309150;4.309150;4.309140;4.309140;0
20171002 162400;4.309160;4.309160;4.309150;4.309150;0
20171002 162500;4.309170;4.309170;4.309170;4.309170;0
20171002 162600;4.309160;4.309180;4.309160;4.309180;0
20171002 162700;4.309190;4.309190;4.309190;4.309190;0
20171002 162800;4.309170;4.309190;4.309170;4.309190;0
20171002 162900;4.309170;4.309180;4.309170;4.309180;0
20171002 163000;4.308120;4.308730;4.308120;4.308730;0
20171002 163100;4.308170;4.308730;4.307810;4.308730;0
20171002 163600;4.308090;4.308090;4.308090;4.308090;0
20171002 163700;4.308090;4.308120;4.308090;4.308110;0
20171002 163800;4.308110;4.308110;4.308080;4.308080;0
20171002 163900;4.308080;4.308080;4.308070;4.308070;0
20171002 164000;4.308090;4.308100;4.308090;4.308100;0
20171002 164100;4.308100;4.308100;4.308080;4.308090;0
20171002 164200;4.308090;4.308090;4.308070;4.308070;0
20171002 164300;4.308080;4.308080;4.308080;4.308080;0
20171002 164400;4.308080;4.308100;4.308080;4.308080;0
20171002 164500;4.308070;4.308080;4.308070;4.308070;0
20171002 164600;4.308060;4.308080;4.308060;4.308080;0
20171002 164700;4.308110;4.308110;4.308110;4.308110;0
20171002 164800;4.308040;4.308040;4.308040;4.308040;0
20171002 164900;4.308720;4.309080;4.308720;4.309080;0
20171002 165000;4.309200;4.309200;4.308700;4.309030;0
20171002 165300;4.308900;4.308900;4.308900;4.308900;0
20171002 165500;4.309060;4.309280;4.307750;4.308090;0
20171002 165600;4.308110;4.308200;4.308020;4.308170;0
20171002 165700;4.308090;4.308090;4.308060;4.308070;0
20171002 165800;4.308110;4.308180;4.308070;4.308070;0
20171002 165900;4.308020;4.309850;4.305200;4.309850;0
20171002 170000;4.309500;4.309630;4.309500;4.309630;0
20171002 170100;4.309670;4.309980;4.309510;4.309510;0
20171002 170200;4.309680;4.309680;4.309680;4.309680;0
20171002 170400;4.309610;4.309650;4.309590;4.309650;0
20171002 170500;4.309670;4.309700;4.309500;4.309500;0
20171002 170600;4.309710;4.309710;4.309680;4.309680;0
20171002 170700;4.309450;4.309450;4.308840;4.308840;0
20171002 170800;4.308850;4.308850;4.308850;4.308850;0
20171002 171000;4.308840;4.309670;4.308840;4.309670;0
20171002 171200;4.309680;4.309680;4.309680;4.309680;0
20171002 171300;4.309690;4.309690;4.309680;4.309680;0
20171002 171400;4.309690;4.309690;4.309680;4.309680;0
20171002 171500;4.309440;4.309440;4.309440;4.309440;0
20171002 171600;4.309810;4.309810;4.309810;4.309810;0
20171002 172000;4.308540;4.308540;4.308230;4.308230;0
20171002 172500;4.309000;4.309000;4.309000;4.309000;0
20171002 172600;4.308920;4.308920;4.308920;4.308920;0
20171002 172700;4.308990;4.308990;4.308990;4.308990;0
20171002 172800;4.308970;4.308970;4.308970;4.308970;0
20171002 172900;4.308210;4.308210;4.308210;4.308210;0
20171002 173200;4.307600;4.308400;4.307460;4.307500;0
20171002 173300;4.307460;4.308300;4.307460;4.307460;0
20171002 173400;4.307460;4.307460;4.307460;4.307460;0
20171002 173500;4.307100;4.307100;4.307100;4.307100;0
20171002 173600;4.307170;4.307170;4.307170;4.307170;0
20171002 173700;4.307170;4.307170;4.307170;4.307170;0
20171002 174100;4.307620;4.307620;4.307620;4.307620;0
20171002 174300;4.307620;4.307620;4.307620;4.307620;0
20171002 174600;4.307000;4.307000;4.307000;4.307000;0
20171002 174700;4.307100;4.307100;4.307100;4.307100;0
20171002 174900;4.307830;4.309400;4.307830;4.309400;0
20171002 175000;4.308790;4.308790;4.308790;4.308790;0
20171002 175100;4.309400;4.309400;4.309400;4.309400;0
20171002 175300;4.307600;4.308280;4.307300;4.308280;0
20171002 175400;4.308280;4.308280;4.308280;4.308280;0
20171002 175500;4.307320;4.308200;4.307000;4.308010;0
20171002 175700;4.308010;4.308010;4.308010;4.308010;0
20171002 175800;4.308010;4.308010;4.308010;4.308010;0
20171002 180000;4.308480;4.308880;4.307840;4.308790;0
20171002 180100;4.308350;4.309700;4.306800;4.308680;0
20171002 180200;4.309030;4.309380;4.307170;4.308390;0
20171002 180300;4.307600;4.309050;4.307600;4.308290;0
20171002 180400;4.307670;4.309040;4.307670;4.308750;0
20171002 180500;4.307820;4.309090;4.307650;4.308560;0
20171002 180600;4.307850;4.308750;4.307850;4.308750;0
20171002 180700;4.308750;4.308760;4.308040;4.308760;0
20171002 180800;4.309080;4.309080;4.309080;4.309080;0
20171002 180900;4.307760;4.308490;4.307760;4.308490;0
20171002 181000;4.307750;4.308710;4.307750;4.308460;0
20171002 181100;4.308460;4.308460;4.307750;4.307920;0
20171002 181200;4.308160;4.308830;4.307650;4.308370;0
20171002 181300;4.307650;4.308750;4.307550;4.307850;0
20171002 181400;4.307790;4.308160;4.307790;4.308160;0
20171002 181500;4.307850;4.308480;4.307850;4.308480;0
20171002 181700;4.307850;4.308150;4.307850;4.308150;0
20171002 181800;4.308550;4.308550;4.307850;4.308410;0
20171002 182000;4.308780;4.309360;4.307750;4.308740;0
20171002 182100;4.308400;4.308730;4.307850;4.308450;0
20171002 182200;4.307850;4.308780;4.307750;4.308340;0
20171002 182400;4.308560;4.308560;4.307750;4.308230;0
20171002 182500;4.308280;4.308600;4.307850;4.308350;0
20171002 182600;4.307850;4.308450;4.307850;4.308350;0
20171002 182700;4.308690;4.308780;4.307550;4.308180;0
20171002 182800;4.308000;4.308250;4.308000;4.308250;0
20171002 182900;4.307950;4.308840;4.307670;4.307670;0
20171002 183000;4.308640;4.308890;4.307650;4.308000;0
20171002 183100;4.308390;4.308750;4.307750;4.308750;0
20171002 183200;4.307750;4.308780;4.307750;4.308780;0
20171002 183300;4.309000;4.309000;4.309000;4.309000;0
20171002 183500;4.307850;4.308740;4.307850;4.308520;0
20171002 183600;4.307850;4.308370;4.307850;4.308370;0
20171002 183700;4.308750;4.309030;4.307850;4.308830;0
20171002 183800;4.309020;4.309020;4.307770;4.308520;0
20171002 183900;4.307850;4.308460;4.307850;4.308460;0
20171002 184000;4.308780;4.308780;4.307850;4.308170;0
20171002 184100;4.308590;4.308590;4.307850;4.307850;0
20171002 184200;4.308080;4.308850;4.307850;4.307950;0
20171002 184300;4.308230;4.308230;4.307750;4.307900;0
20171002 184400;4.307960;4.307960;4.307910;4.307910;0
20171002 184500;4.308110;4.308760;4.307900;4.308110;0
20171002 184600;4.308180;4.308680;4.307750;4.308100;0
20171002 184700;4.308330;4.308560;4.307790;4.308330;0
20171002 184800;4.308440;4.308550;4.307750;4.308140;0
20171002 184900;4.308530;4.308840;4.307750;4.308190;0
20171002 185000;4.307760;4.308440;4.307750;4.308370;0
20171002 185100;4.308390;4.308680;4.307750;4.308100;0
20171002 185200;4.307870;4.307870;4.307850;4.307850;0
20171002 185300;4.308060;4.308420;4.307750;4.308380;0
20171002 185400;4.308420;4.308870;4.307750;4.308610;0
20171002 185500;4.308610;4.308780;4.307850;4.308210;0
20171002 185600;4.307750;4.308440;4.307650;4.308050;0
20171002 185700;4.307900;4.308330;4.307850;4.308330;0
20171002 185900;4.308380;4.308380;4.307850;4.307990;0
20171002 190000;4.308390;4.308390;4.307850;4.307950;0
20171002 190100;4.308050;4.308050;4.307950;4.307950;0
20171002 190200;4.307950;4.308050;4.307950;4.307950;0
20171002 190300;4.307850;4.307850;4.307850;4.307850;0
20171002 190500;4.307850;4.307850;4.307750;4.307750;0
20171002 190600;4.307950;4.307950;4.307850;4.307850;0
20171002 190700;4.307790;4.308050;4.307790;4.307850;0
20171002 190900;4.307850;4.307850;4.307850;4.307850;0
20171002 191200;4.307750;4.308050;4.307750;4.308050;0
20171002 191400;4.308260;4.308260;4.308260;4.308260;0
20171002 192000;4.308050;4.308050;4.308050;4.308050;0
20171002 192100;4.307830;4.308050;4.307830;4.308050;0
20171002 192200;4.308150;4.308150;4.308050;4.308050;0
20171002 192600;4.307860;4.307860;4.307660;4.307660;0
20171002 192700;4.307660;4.307660;4.307510;4.307510;0
20171002 192800;4.307500;4.307500;4.307500;4.307500;0
20171002 192900;4.307490;4.308490;4.307490;4.308490;0
20171002 193300;4.308100;4.308290;4.308100;4.308290;0
20171002 193700;4.308430;4.308430;4.308430;4.308430;0
20171002 193900;4.308380;4.308380;4.307900;4.308170;0
20171002 194000;4.308060;4.308360;4.308060;4.308360;0
20171002 194100;4.308260;4.308360;4.308260;4.308360;0
20171002 194300;4.308260;4.308360;4.308260;4.308360;0
20171002 194400;4.308500;4.308500;4.308500;4.308500;0
20171002 194500;4.308400;4.308500;4.308390;4.308490;0
20171002 194600;4.308600;4.308600;4.308230;4.308230;0
20171002 194700;4.308090;4.308130;4.308090;4.308130;0
20171002 194800;4.308130;4.308130;4.308130;4.308130;0
20171002 194900;4.308130;4.308130;4.308020;4.308020;0
20171002 195100;4.308020;4.308020;4.308020;4.308020;0
20171002 195400;4.307350;4.307350;4.307350;4.307350;0
20171002 195500;4.308060;4.308150;4.307940;4.308150;0
20171002 195600;4.308150;4.308150;4.308150;4.308150;0
20171002 195700;4.308360;4.308360;4.308360;4.308360;0
20171002 200000;4.308230;4.310450;4.308230;4.310450;0
20171002 200100;4.309950;4.309950;4.309850;4.309850;0
20171002 200200;4.309950;4.309950;4.309850;4.309850;0
20171002 200300;4.309850;4.309950;4.309850;4.309950;0
20171002 200400;4.310000;4.310150;4.309500;4.309500;0
20171002 200500;4.309540;4.309850;4.309540;4.309540;0
20171002 200600;4.309600;4.309650;4.309540;4.309540;0
20171002 200700;4.309540;4.309540;4.309540;4.309540;0
20171002 200900;4.309500;4.309550;4.309500;4.309500;0
20171002 201100;4.309540;4.309540;4.309540;4.309540;0
20171002 201400;4.309660;4.309660;4.309660;4.309660;0
20171002 201500;4.309660;4.309660;4.309660;4.309660;0
20171002 201600;4.309660;4.309660;4.309660;4.309660;0
20171002 201700;4.309660;4.309660;4.309660;4.309660;0
20171002 201900;4.310030;4.310030;4.310030;4.310030;0
20171002 202200;4.310030;4.310030;4.310030;4.310030;0
20171002 202400;4.309250;4.309450;4.309250;4.309450;0
20171002 202500;4.309350;4.309350;4.309350;4.309350;0
20171002 202900;4.309250;4.309250;4.309250;4.309250;0
20171002 203000;4.309190;4.309190;4.309160;4.309160;0
20171002 203100;4.309160;4.309250;4.309150;4.309250;0
20171002 203300;4.309150;4.309150;4.309150;4.309150;0
20171002 203400;4.310200;4.310200;4.310200;4.310200;0
20171002 203700;4.309870;4.309870;4.309840;4.309840;0
20171002 204100;4.309980;4.309980;4.309980;4.309980;0
20171002 204500;4.310330;4.310510;4.310160;4.310160;0
20171002 204900;4.310350;4.310350;4.310350;4.310350;0
20171002 205000;4.310400;4.310710;4.310350;4.310350;0
20171002 205300;4.310440;4.310440;4.310440;4.310440;0
20171002 205400;4.314000;4.314000;4.310550;4.310830;0
20171002 205900;4.310250;4.310250;4.310150;4.310150;0
20171002 210000;4.310760;4.310760;4.310760;4.310760;0
20171002 210200;4.310590;4.310810;4.310590;4.310700;0
20171002 210400;4.310700;4.310700;4.310700;4.310700;0
20171002 210600;4.310700;4.310700;4.310700;4.310700;0
20171002 210700;4.310960;4.310960;4.310960;4.310960;0
20171002 211200;4.311100;4.311100;4.311100;4.311100;0
20171002 211600;4.311450;4.311450;4.311450;4.311450;0
20171002 212100;4.310200;4.310200;4.310200;4.310200;0
20171002 212500;4.310100;4.310100;4.310100;4.310100;0
20171002 212600;4.310060;4.310150;4.310060;4.310150;0
20171002 213000;4.310170;4.310180;4.310160;4.310160;0
20171002 213100;4.310150;4.310180;4.310150;4.310170;0
20171002 213200;4.310130;4.310140;4.310110;4.310140;0
20171002 213300;4.310090;4.310090;4.310070;4.310070;0
20171002 213400;4.310060;4.310110;4.310060;4.310110;0
20171002 213500;4.310150;4.310180;4.310140;4.310180;0
20171002 213600;4.310170;4.310300;4.310170;4.310300;0
20171002 213700;4.310300;4.310350;4.310300;4.310350;0
20171002 214000;4.310350;4.310350;4.310350;4.310350;0
20171002 214100;4.310350;4.310350;4.310350;4.310350;0
20171002 214200;4.311520;4.311520;4.311520;4.311520;0
20171002 214700;4.310600;4.310600;4.310600;4.310600;0
20171002 214900;4.310600;4.310600;4.310500;4.310550;0
20171002 215300;4.310450;4.310450;4.310450;4.310450;0
20171002 215400;4.310480;4.310480;4.310450;4.310450;0
20171002 215500;4.310450;4.310550;4.310450;4.310550;0
20171002 215700;4.310450;4.310450;4.310450;4.310450;0
20171002 215800;4.310550;4.310550;4.310550;4.310550;0
20171002 220000;4.310450;4.310550;4.310450;4.310550;0
20171002 220100;4.310450;4.310450;4.310450;4.310450;0
20171002 220400;4.310350;4.310350;4.310350;4.310350;0
20171002 220500;4.310300;4.310450;4.310300;4.310450;0
20171002 221000;4.310340;4.310340;4.310340;4.310340;0
20171002 221100;4.310350;4.310360;4.310350;4.310360;0
20171002 221200;4.310340;4.310370;4.310340;4.310340;0
20171002 221300;4.310350;4.310350;4.310300;4.310300;0
20171002 221400;4.310280;4.310350;4.310280;4.310350;0
20171002 221500;4.310450;4.310450;4.310350;4.310350;0
20171002 221600;4.310450;4.310450;4.310350;4.310350;0
20171002 221700;4.310500;4.310550;4.310500;4.310550;0
20171002 221900;4.310450;4.310450;4.310450;4.310450;0
20171002 222400;4.310370;4.310370;4.310370;4.310370;0
20171002 222600;4.310350;4.310350;4.310270;4.310270;0
20171002 222700;4.310340;4.310340;4.310340;4.310340;0
20171002 222800;4.310370;4.310370;4.310350;4.310350;0
20171002 222900;4.310600;4.310600;4.310600;4.310600;0
20171002 223400;4.310440;4.310440;4.310440;4.310440;0
20171002 223500;4.310480;4.310520;4.310480;4.310510;0
20171002 223600;4.310450;4.310450;4.310440;4.310450;0
20171002 223700;4.310400;4.310600;4.310400;4.310600;0
20171002 223900;4.310450;4.310450;4.310450;4.310450;0
20171002 224000;4.310600;4.311870;4.310600;4.311750;0
20171002 224200;4.311750;4.311750;4.311650;4.311650;0
20171002 224400;4.311650;4.311650;4.311650;4.311650;0
20171002 224500;4.311650;4.311650;4.311650;4.311650;0
20171002 224600;4.311650;4.311650;4.311650;4.311650;0
20171002 224700;4.310850;4.310850;4.310850;4.310850;0
20171002 224800;4.310850;4.310950;4.310850;4.310850;0
20171002 224900;4.310850;4.310950;4.310850;4.310950;0
20171002 225000;4.310850;4.310850;4.310850;4.310850;0
20171002 225100;4.310950;4.310950;4.310950;4.310950;0
20171002 225500;4.311850;4.311850;4.311850;4.311850;0
20171002 230000;4.311050;4.311050;4.311050;4.311050;0
20171002 230100;4.311990;4.311990;4.311990;4.311990;0
20171002 230500;4.312340;4.312340;4.312340;4.312340;0
20171002 231000;4.311250;4.311250;4.311250;4.311250;0
20171002 231300;4.311250;4.311250;4.311250;4.311250;0
20171002 231500;4.311150;4.311150;4.311150;4.311150;0
20171002 231600;4.311250;4.311250;4.311150;4.311150;0
20171002 231700;4.311060;4.311150;4.311060;4.311150;0
20171002 231800;4.311250;4.311250;4.311250;4.311250;0
20171002 232300;4.311030;4.311030;4.311000;4.311000;0
20171002 232400;4.310990;4.311060;4.310990;4.311060;0
20171002 232500;4.311080;4.311110;4.311080;4.311110;0
20171002 232600;4.311040;4.311250;4.311030;4.311250;0
20171002 233000;4.311250;4.311250;4.311150;4.311250;0
20171002 233200;4.311100;4.311250;4.310950;4.310950;0
20171002 233300;4.310930;4.310930;4.310850;4.310850;0
20171002 233600;4.310900;4.311000;4.310900;4.311000;0
20171002 233700;4.311050;4.311150;4.310950;4.310950;0
20171002 233800;4.310950;4.311050;4.310950;4.310950;0
20171002 233900;4.310850;4.310850;4.310850;4.310850;0
20171002 234000;4.310850;4.310850;4.310850;4.310850;0
20171002 234100;4.310950;4.310950;4.310950;4.310950;0
20171002 234200;4.310860;4.310860;4.310850;4.310850;0
20171002 234700;4.310900;4.310900;4.310900;4.310900;0
20171002 234800;4.310900;4.310900;4.310900;4.310900;0
20171002 235000;4.310900;4.310950;4.310900;4.310950;0
20171002 235200;4.310850;4.310850;4.310850;4.310850;0
20171002 235700;4.310780;4.310950;4.310780;4.310950;0
20171002 235900;4.310850;4.310850;4.310850;4.310850;0
20171003 000000;4.312540;4.312540;4.312230;4.312230;0
20171003 000500;4.310950;4.310950;4.310950;4.310950;0
20171003 000700;4.310850;4.310950;4.310850;4.310950;0
20171003 000800;4.310950;4.310950;4.310950;4.310950;0
20171003 001300;4.310810;4.310810;4.310810;4.310810;0
20171003 001400;4.310820;4.310850;4.310820;4.310850;0
20171003 001500;4.310950;4.310950;4.310850;4.310950;0
20171003 001600;4.310850;4.310950;4.310850;4.310850;0
20171003 001700;4.310850;4.311050;4.310850;4.310950;0
20171003 001800;4.311050;4.311050;4.310950;4.311050;0
20171003 001900;4.310950;4.310950;4.310950;4.310950;0
20171003 002200;4.310850;4.310950;4.310850;4.310950;0
20171003 002300;4.310850;4.310950;4.310850;4.310850;0
20171003 002400;4.310950;4.310950;4.310850;4.310950;0
20171003 002500;4.310850;4.311050;4.310850;4.311050;0
20171003 002600;4.310950;4.310950;4.310950;4.310950;0
20171003 003000;4.310900;4.310900;4.310900;4.310900;0
20171003 003100;4.310950;4.310950;4.310950;4.310950;0
20171003 003600;4.310820;4.310820;4.310820;4.310820;0
20171003 003700;4.310810;4.310810;4.310730;4.310730;0
20171003 003800;4.310740;4.310750;4.310740;4.310750;0
20171003 003900;4.310840;4.310850;4.310840;4.310850;0
20171003 004000;4.310830;4.310850;4.310830;4.310850;0
20171003 004100;4.310850;4.310850;4.310850;4.310850;0
20171003 004200;4.310850;4.310850;4.310850;4.310850;0
20171003 004300;4.310950;4.310950;4.310950;4.310950;0
20171003 004400;4.310900;4.310950;4.310900;4.310950;0
20171003 004500;4.310900;4.310950;4.310850;4.310950;0
20171003 004600;4.310950;4.310950;4.310950;4.310950;0
20171003 004700;4.310950;4.310950;4.310850;4.310850;0
20171003 004800;4.310950;4.311050;4.310850;4.311050;0
20171003 004900;4.310950;4.310950;4.310850;4.310950;0
20171003 005000;4.310850;4.310950;4.310850;4.310950;0
20171003 005100;4.310850;4.311050;4.310850;4.311050;0
20171003 005200;4.310950;4.311050;4.310950;4.311050;0
20171003 005300;4.310950;4.310950;4.310950;4.310950;0
20171003 005400;4.310950;4.310950;4.310850;4.310950;0
20171003 005500;4.310850;4.311050;4.310850;4.311050;0
20171003 005600;4.310950;4.311050;4.310850;4.310850;0
20171003 005700;4.310950;4.310950;4.310850;4.310950;0
20171003 005800;4.310850;4.311050;4.310850;4.311050;0
20171003 005900;4.310950;4.310950;4.310950;4.310950;0
20171003 010000;4.311050;4.311050;4.310950;4.310950;0
20171003 010100;4.310950;4.310950;4.310950;4.310950;0
20171003 010200;4.311000;4.311050;4.310950;4.310950;0
20171003 010300;4.310860;4.310860;4.310850;4.310850;0
20171003 010400;4.310950;4.310950;4.310950;4.310950;0
20171003 010500;4.310850;4.310850;4.310850;4.310850;0
20171003 010600;4.310850;4.310850;4.310850;4.310850;0
20171003 010700;4.310950;4.311050;4.310950;4.311050;0
20171003 010800;4.311150;4.311250;4.311150;4.311250;0
20171003 010900;4.311250;4.311250;4.311150;4.311150;0
20171003 011000;4.311150;4.311250;4.311150;4.311250;0
20171003 011100;4.311250;4.311250;4.311250;4.311250;0
20171003 011200;4.311250;4.311250;4.311250;4.311250;0
20171003 011300;4.311250;4.311250;4.311250;4.311250;0
20171003 011400;4.311350;4.311350;4.311350;4.311350;0
20171003 011600;4.311350;4.311350;4.311350;4.311350;0
20171003 011700;4.311350;4.311350;4.311350;4.311350;0
20171003 011800;4.311350;4.311350;4.311250;4.311250;0
20171003 011900;4.311250;4.311250;4.311090;4.311150;0
