FID	X	Y	GMT date_H	GMT date	Y	M	D	H	DOP	IDbear	IDsquare_025ha	IDsquare_100ha	IDsquare_900ha
1104854	1432767.9	6823267.26	2015-07-18 21:00	2015-07-18	2015	7	18	21	4,6	W1203	17647	4380	489
1104855	1432340.17	6823037.05	2015-07-18 22:00	2015-07-18	2015	7	18	22	3	W1203	17646	4379	488
1104856	1432282.04	6822977.99	2015-07-18 23:00	2015-07-18	2015	7	18	23	2,2	W1203	17646	4379	488
1104857	1432282.6	6822979.1	2015-07-19 00:00	2015-07-19	2015	7	19	0	2	W1203	17646	4379	488
1104858	1432283.22	6822983.54	2015-07-19 02:00	2015-07-19	2015	7	19	2	3,6	W1203	17646	4379	488
1104859	1432278.79	6822974.71	2015-07-19 03:00	2015-07-19	2015	7	19	3	5,8	W1203	17646	4379	488
1104860	1432284.35	6822986.87	2015-07-19 05:00	2015-07-19	2015	7	19	5	2,4	W1203	17646	4379	488
1104861	1432282.82	6822990.24	2015-07-19 07:00	2015-07-19	2015	7	19	7	1,6	W1203	17646	4379	488
1104862	1432289.65	6822985.65	2015-07-19 08:00	2015-07-19	2015	7	19	8	2	W1203	17646	4379	488
1104863	1432069.13	6822573.08	2015-07-19 09:00	2015-07-19	2015	7	19	9	2	W1203	17444	4379	488
1104864	1432136.31	6820672.39	2015-07-19 14:00	2015-07-19	2015	7	19	14	7	W1203	16636	4177	454
1104865	1432018.45	6820530.91	2015-07-19 15:00	2015-07-19	2015	7	19	15	3,2	W1203	16636	4177	454
1104866	1432392.81	6820083.3	2015-07-19 16:00	2015-07-19	2015	7	19	16	3,8	W1203	16434	4076	454
1104867	1432553.66	6820052.31	2015-07-19 17:00	2015-07-19	2015	7	19	17	2,2	W1203	16435	4077	455
1104868	1432478.4	6820510.78	2015-07-19 18:00	2015-07-19	2015	7	19	18	4	W1203	16636	4177	454
1104869	1432899.98	6820628.55	2015-07-19 19:00	2015-07-19	2015	7	19	19	3	W1203	16637	4178	455
1104870	1433414.92	6820671.02	2015-07-19 20:00	2015-07-19	2015	7	19	20	4	W1203	16638	4178	455
1104871	1433120.06	6820326.69	2015-07-20 09:00	2015-07-20	2015	7	20	9	7,4	W1203	16638	4178	455
1104872	1432714.04	6820133.9	2015-07-20 10:00	2015-07-20	2015	7	20	10	4,2	W1203	16435	4077	455
1104873	1432363.75	6820205.37	2015-07-20 11:00	2015-07-20	2015	7	20	11	6,6	W1203	16434	4076	454
1104874	1431461.03	6818635.81	2015-07-20 16:00	2015-07-20	2015	7	20	16	7,2	W1203	15827	3975	454
1104875	1431418.34	6818687.92	2015-07-20 17:00	2015-07-20	2015	7	20	17	5,6	W1203	15826	3974	454
1104876	1431101.55	6819002.96	2015-07-20 18:00	2015-07-20	2015	7	20	18	3,6	W1203	16028	3974	454
1104877	1431278.51	6818652.79	2015-07-20 19:00	2015-07-20	2015	7	20	19	2,8	W1203	15826	3974	454
1104878	1431441.81	6818661.82	2015-07-20 20:00	2015-07-20	2015	7	20	20	3,8	W1203	15826	3974	454
1104879	1431412.27	6818596.64	2015-07-20 21:00	2015-07-20	2015	7	20	21	4,6	W1203	15826	3974	454
1104880	1431432.56	6818651.97	2015-07-20 22:00	2015-07-20	2015	7	20	22	4,4	W1203	15826	3974	454
1104881	1431444.64	6818642.82	2015-07-20 23:00	2015-07-20	2015	7	20	23	2,4	W1203	15826	3974	454
1104882	1431477.13	6818722.43	2015-07-21 08:00	2015-07-21	2015	7	21	8	3,4	W1203	15827	3975	454
1104883	1431449.57	6818649.41	2015-07-21 09:00	2015-07-21	2015	7	21	9	4	W1203	15826	3974	454
1104884	1431237.91	6818594.52	2015-07-21 10:00	2015-07-21	2015	7	21	10	2,4	W1203	15826	3974	454
1104885	1431239.06	6818598.95	2015-07-21 11:00	2015-07-21	2015	7	21	11	2,2	W1203	15826	3974	454
1104886	1431446.95	6818651.69	2015-07-21 14:00	2015-07-21	2015	7	21	14	4,4	W1203	15826	3974	454
1104887	1431461.07	6818638.04	2015-07-21 15:00	2015-07-21	2015	7	21	15	4,6	W1203	15827	3975	454
1104888	1431775.13	6818505.89	2015-07-21 16:00	2015-07-21	2015	7	21	16	3	W1203	15827	3975	454
1104889	1431769.27	6818316.52	2015-07-21 17:00	2015-07-21	2015	7	21	17	3,8	W1203	15827	3975	454
1104890	1431105.45	6817265.13	2015-07-21 19:00	2015-07-21	2015	7	21	19	2,6	W1203	15220	3772	420
1104891	1430532.28	6817511.74	2015-07-21 20:00	2015-07-21	2015	7	21	20	2	W1203	15421	3873	420
1104892	1431249.86	6818363.55	2015-07-21 21:00	2015-07-21	2015	7	21	21	4,6	W1203	15826	3974	454
1104893	1431421.86	6818623.21	2015-07-22 15:00	2015-07-22	2015	7	22	15	6	W1203	15826	3974	454
1104894	1431343.02	6818760.75	2015-07-22 16:00	2015-07-22	2015	7	22	16	5	W1203	15826	3974	454
1104895	1431239.75	6818606.74	2015-07-22 17:00	2015-07-22	2015	7	22	17	3	W1203	15826	3974	454
1104896	1431445.24	6818646.15	2015-07-22 18:00	2015-07-22	2015	7	22	18	4,6	W1203	15826	3974	454
1104897	1431435.31	6818170.39	2015-07-22 19:00	2015-07-22	2015	7	22	19	7,8	W1203	15624	3873	420
1104898	1431471.84	6818157.41	2015-07-22 20:00	2015-07-22	2015	7	22	20	6,6	W1203	15625	3874	420
1104899	1431448.25	6818663.93	2015-07-23 01:00	2015-07-23	2015	7	23	1	2	W1203	15826	3974	454
1104900	1431420.1	6818642.19	2015-07-23 02:00	2015-07-23	2015	7	23	2	9,2	W1203	15826	3974	454
1104901	1431441.99	6818697.49	2015-07-23 03:00	2015-07-23	2015	7	23	3	3,2	W1203	15826	3974	454
1104902	1431449.71	6818683.96	2015-07-23 04:00	2015-07-23	2015	7	23	4	3,8	W1203	15826	3974	454
1104903	1431451.45	6818690.61	2015-07-23 06:00	2015-07-23	2015	7	23	6	3,4	W1203	15826	3974	454
1104904	1431521.18	6817658.18	2015-07-23 10:00	2015-07-23	2015	7	23	10	3,2	W1203	15423	3874	420
1104905	1431526.53	6817632.44	2015-07-23 11:00	2015-07-23	2015	7	23	11	5	W1203	15423	3874	420
1104906	1431129.4	6817397.3	2015-07-23 14:00	2015-07-23	2015	7	23	14	6,6	W1203	15422	3873	420
1104907	1431009.33	6817419.74	2015-07-23 15:00	2015-07-23	2015	7	23	15	4,2	W1203	15422	3873	420
1104908	1431220.44	6817496.93	2015-07-23 16:00	2015-07-23	2015	7	23	16	3,8	W1203	15422	3873	420
1104909	1431080.35	6817827.41	2015-07-23 17:00	2015-07-23	2015	7	23	17	5,6	W1203	15624	3873	420
1104910	1431296.29	6818204.35	2015-07-23 18:00	2015-07-23	2015	7	23	18	5,4	W1203	15624	3873	420
1104911	1431717.68	6818024.38	2015-07-23 19:00	2015-07-23	2015	7	23	19	3,4	W1203	15625	3874	420
1104912	1431834.68	6818498.04	2015-07-23 20:00	2015-07-23	2015	7	23	20	5,4	W1203	15827	3975	454
1104913	1431469.42	6818628.95	2015-07-23 21:00	2015-07-23	2015	7	23	21	5	W1203	15827	3975	454
1104914	1431451.87	6818658.28	2015-07-23 23:00	2015-07-23	2015	7	23	23	3,2	W1203	15826	3974	454
1104915	1431583.53	6818711.42	2015-07-24 00:00	2015-07-24	2015	7	24	0	2,6	W1203	15827	3975	454
1104916	1431629.54	6818584.55	2015-07-24 06:00	2015-07-24	2015	7	24	6	6	W1203	15827	3975	454
1104917	1431634.77	6818606.74	2015-07-24 07:00	2015-07-24	2015	7	24	7	4,4	W1203	15827	3975	454
1104918	1431630.87	6818597.9	2015-07-24 08:00	2015-07-24	2015	7	24	8	2,2	W1203	15827	3975	454
1104919	1431627.65	6818596.85	2015-07-24 09:00	2015-07-24	2015	7	24	9	2,8	W1203	15827	3975	454
1104920	1431637.71	6818593.31	2015-07-24 10:00	2015-07-24	2015	7	24	10	2,2	W1203	15827	3975	454
1104921	1431696.14	6818609.99	2015-07-24 14:00	2015-07-24	2015	7	24	14	4	W1203	15827	3975	454
1104922	1431612.34	6818658.46	2015-07-24 15:00	2015-07-24	2015	7	24	15	5,8	W1203	15827	3975	454
1104923	1431532.1	6818725.81	2015-07-24 16:00	2015-07-24	2015	7	24	16	3,2	W1203	15827	3975	454
1104924	1432182.4	6818477.85	2015-07-24 19:00	2015-07-24	2015	7	24	19	6,8	W1203	15828	3975	454
1104925	1431431.5	6818706.61	2015-07-24 20:00	2015-07-24	2015	7	24	20	5	W1203	15826	3974	454
1104926	1431211.73	6818241.69	2015-07-25 03:00	2015-07-25	2015	7	25	3	9,4	W1203	15624	3873	420
1104927	1431389.58	6817582.75	2015-07-25 05:00	2015-07-25	2015	7	25	5	3,4	W1203	15422	3873	420
1104928	1431508.28	6817626.11	2015-07-25 09:00	2015-07-25	2015	7	25	9	3,2	W1203	15423	3874	420
1104929	1431475.11	6817701.45	2015-07-25 11:00	2015-07-25	2015	7	25	11	2,8	W1203	15423	3874	420
1104930	1431888.01	6818525.97	2015-07-25 15:00	2015-07-25	2015	7	25	15	2,6	W1203	15827	3975	454
1104931	1431393.47	6818993.83	2015-07-25 16:00	2015-07-25	2015	7	25	16	2	W1203	16028	3974	454
1104932	1431439.44	6818649.61	2015-07-25 17:00	2015-07-25	2015	7	25	17	2,8	W1203	15826	3974	454
1104933	1431126.75	6818446.24	2015-07-25 18:00	2015-07-25	2015	7	25	18	6,8	W1203	15826	3974	454
1104934	1431444.21	6818648.4	2015-07-25 19:00	2015-07-25	2015	7	25	19	8,6	W1203	15826	3974	454
1104935	1431459.91	6818660.35	2015-07-26 01:00	2015-07-26	2015	7	26	1	2,2	W1203	15826	3974	454
1104936	1431456.73	6818661.53	2015-07-26 02:00	2015-07-26	2015	7	26	2	5	W1203	15826	3974	454
1104937	1431444.97	6818659.53	2015-07-26 15:00	2015-07-26	2015	7	26	15	2,2	W1203	15826	3974	454
1104938	1431442.08	6818648.44	2015-07-26 16:00	2015-07-26	2015	7	26	16	2	W1203	15826	3974	454
1104939	1431503.66	6819688.32	2015-07-26 20:00	2015-07-26	2015	7	26	20	4,4	W1203	16231	4076	454
1104940	1431660.32	6819876.95	2015-07-26 21:00	2015-07-26	2015	7	26	21	2	W1203	16433	4076	454
1104941	1431850.36	6820273.37	2015-07-27 00:00	2015-07-27	2015	7	27	0	3,8	W1203	16433	4076	454
1104942	1431915.27	6819834.04	2015-07-27 01:00	2015-07-27	2015	7	27	1	3,8	W1203	16433	4076	454
1104943	1431255.09	6818304.37	2015-07-27 05:00	2015-07-27	2015	7	27	5	3,2	W1203	15624	3873	420
1104944	1430947.16	6817324	2015-07-27 16:00	2015-07-27	2015	7	27	16	4	W1203	15422	3873	420
1104945	1431728.85	6817508.07	2015-07-27 18:00	2015-07-27	2015	7	27	18	4,8	W1203	15423	3874	420
1104946	1432083.51	6818409.56	2015-07-27 19:00	2015-07-27	2015	7	27	19	8,8	W1203	15828	3975	454
1104947	1433150.09	6818760.03	2015-07-27 20:00	2015-07-27	2015	7	27	20	4	W1203	15830	3976	455
1104948	1433933.65	6818786.27	2015-07-28 01:00	2015-07-28	2015	7	28	1	6	W1203	16033	3977	455
1104949	1434367.33	6818238.56	2015-07-28 02:00	2015-07-28	2015	7	28	2	2,6	W1203	15630	3876	421
1104950	1435283.98	6818964.81	2015-07-28 03:00	2015-07-28	2015	7	28	3	6	W1203	16036	3978	455
1104951	1435852.48	6819009.99	2015-07-28 04:00	2015-07-28	2015	7	28	4	2,8	W1203	16037	3979	456
1104952	1435935.29	6819078.68	2015-07-28 05:00	2015-07-28	2015	7	28	5	3	W1203	16037	3979	456
1104953	1435938.37	6819071.94	2015-07-28 06:00	2015-07-28	2015	7	28	6	4,8	W1203	16037	3979	456
1104954	1435741.99	6819577.15	2015-07-28 13:00	2015-07-28	2015	7	28	13	2,6	W1203	16239	4080	456
1104955	1435721.01	6819768.14	2015-07-28 14:00	2015-07-28	2015	7	28	14	3,8	W1203	16441	4080	456
1104956	1435794.17	6820035.41	2015-07-28 15:00	2015-07-28	2015	7	28	15	2,6	W1203	16441	4080	456
1104957	1435626.95	6820299.33	2015-07-28 16:00	2015-07-28	2015	7	28	16	2	W1203	16643	4181	456
1104958	1436572.79	6818614.44	2015-07-28 21:00	2015-07-28	2015	7	28	21	2,6	W1203	15837	3980	456
1104959	1437696.65	6818950.76	2015-07-28 22:00	2015-07-28	2015	7	28	22	3,8	W1203	16041	3981	456
1104960	1437903	6819253.58	2015-07-28 23:00	2015-07-28	2015	7	28	23	4,2	W1203	16243	4082	456
1104961	1437857.56	6819245.47	2015-07-29 01:00	2015-07-29	2015	7	29	1	1,8	W1203	16243	4082	456
1104962	1437807.56	6819250.83	2015-07-29 02:00	2015-07-29	2015	7	29	2	1,8	W1203	16243	4082	456
1104963	1437530.34	6819631.43	2015-07-29 03:00	2015-07-29	2015	7	29	3	6,6	W1203	16243	4082	456
1104964	1437470.17	6819633.63	2015-07-29 05:00	2015-07-29	2015	7	29	5	3,2	W1203	16242	4081	456
1104965	1437466.62	6819643.73	2015-07-29 06:00	2015-07-29	2015	7	29	6	2,8	W1203	16242	4081	456
1104966	1435716.68	6818959	2015-07-29 18:00	2015-07-29	2015	7	29	18	6,4	W1203	16037	3979	456
1104967	1435726.62	6818948.78	2015-07-29 20:00	2015-07-29	2015	7	29	20	5,4	W1203	16037	3979	456
1104968	1434133.41	6819368.78	2015-07-29 22:00	2015-07-29	2015	7	29	22	2,4	W1203	16236	4078	455
1104969	1433956.13	6819771.19	2015-07-29 23:00	2015-07-29	2015	7	29	23	3,4	W1203	16235	4078	455
1104970	1433906.67	6819832.32	2015-07-30 00:00	2015-07-30	2015	7	30	0	2,6	W1203	16437	4078	455
1104971	1433264.11	6818840.32	2015-07-30 10:00	2015-07-30	2015	7	30	10	3,8	W1203	16032	3976	455
1104972	1433407.22	6818631.37	2015-07-30 13:00	2015-07-30	2015	7	30	13	2,8	W1203	15830	3976	455
1104973	1433327.13	6818735.45	2015-07-30 14:00	2015-07-30	2015	7	30	14	3,4	W1203	15830	3976	455
1104974	1433365.36	6818588.7	2015-07-30 15:00	2015-07-30	2015	7	30	15	3,8	W1203	15830	3976	455
1104975	1431863.7	6818863.07	2015-07-30 20:00	2015-07-30	2015	7	30	20	6,2	W1203	16029	3975	454
1104976	1431365.67	6818612.05	2015-07-30 21:00	2015-07-30	2015	7	30	21	7,4	W1203	15826	3974	454
1104977	1431448.61	6818655	2015-07-30 22:00	2015-07-30	2015	7	30	22	3	W1203	15826	3974	454
1104978	1431440.29	6818638.45	2015-07-31 00:00	2015-07-31	2015	7	31	0	4	W1203	15826	3974	454
1104979	1431442.55	6818645.09	2015-07-31 01:00	2015-07-31	2015	7	31	1	2,6	W1203	15826	3974	454
1104980	1431436.16	6818645.22	2015-07-31 02:00	2015-07-31	2015	7	31	2	4,6	W1203	15826	3974	454
1104981	1431591.14	6817636.74	2015-07-31 13:00	2015-07-31	2015	7	31	13	3,2	W1203	15423	3874	420
1104982	1431590.27	6817646.79	2015-07-31 14:00	2015-07-31	2015	7	31	14	3,4	W1203	15423	3874	420
1104983	1431743.74	6818481.99	2015-07-31 15:00	2015-07-31	2015	7	31	15	3	W1203	15827	3975	454
1104984	1431282.21	6818705.11	2015-07-31 17:00	2015-07-31	2015	7	31	17	4,4	W1203	15826	3974	454
1104985	1431269.61	6818660.77	2015-07-31 18:00	2015-07-31	2015	7	31	18	3,4	W1203	15826	3974	454
1104986	1431448.92	6818643.85	2015-07-31 19:00	2015-07-31	2015	7	31	19	3,6	W1203	15826	3974	454
1104987	1431466.19	6818573.28	2015-07-31 21:00	2015-07-31	2015	7	31	21	3,6	W1203	15827	3975	454
1104988	1431450.68	6818651.62	2015-07-31 22:00	2015-07-31	2015	7	31	22	2,6	W1203	15826	3974	454
1104989	1431444.39	6818657.31	2015-07-31 23:00	2015-07-31	2015	7	31	23	3	W1203	15826	3974	454
1104990	1431444.62	6818641.7	2015-08-01 00:00	2015-08-01	2015	8	1	0	3,6	W1203	15826	3974	454
1104991	1431010.16	6818320.37	2015-08-01 02:00	2015-08-01	2015	8	1	2	3,8	W1203	15826	3974	454
1104992	1429346.5	6818649.22	2015-08-01 06:00	2015-08-01	2015	8	1	6	3,4	W1203	15822	3972	453
1104993	1429335.4	6818653.9	2015-08-01 13:00	2015-08-01	2015	8	1	13	4,4	W1203	15822	3972	453
1104994	1428962.8	6819827.46	2015-08-01 19:00	2015-08-01	2015	8	1	19	6,4	W1203	16225	4073	453
1104995	1431465.17	6818575.53	2015-08-01 23:00	2015-08-01	2015	8	1	23	8	W1203	15827	3975	454
1104996	1431443.19	6818650.65	2015-08-02 01:00	2015-08-02	2015	8	2	1	2	W1203	15826	3974	454
1104997	1431356.38	6818519.72	2015-08-02 02:00	2015-08-02	2015	8	2	2	2,8	W1203	15826	3974	454
1104998	1430970.58	6818501.73	2015-08-02 03:00	2015-08-02	2015	8	2	3	4,8	W1203	15826	3974	454
1104999	1430973.6	6818519.51	2015-08-02 04:00	2015-08-02	2015	8	2	4	5	W1203	15826	3974	454
1105000	1431017.51	6818261.15	2015-08-02 05:00	2015-08-02	2015	8	2	5	3,6	W1203	15624	3873	420
1105001	1431055.62	6817656.25	2015-08-02 12:00	2015-08-02	2015	8	2	12	2,2	W1203	15422	3873	420
1105002	1431017.15	6817625.8	2015-08-02 13:00	2015-08-02	2015	8	2	13	4,8	W1203	15422	3873	420
1105003	1431058.68	6817703	2015-08-02 14:00	2015-08-02	2015	8	2	14	4	W1203	15422	3873	420
1105004	1431123.73	6817944.71	2015-08-02 15:00	2015-08-02	2015	8	2	15	2,4	W1203	15624	3873	420
1105005	1431449.08	6818651.65	2015-08-02 17:00	2015-08-02	2015	8	2	17	3,4	W1203	15826	3974	454
1105006	1431762.3	6818558.53	2015-08-02 18:00	2015-08-02	2015	8	2	18	4,6	W1203	15827	3975	454
1105007	1432139.92	6818622.47	2015-08-02 19:00	2015-08-02	2015	8	2	19	3,8	W1203	15828	3975	454
1105008	1432166.81	6818771.31	2015-08-02 20:00	2015-08-02	2015	8	2	20	4,8	W1203	15828	3975	454
1105009	1431467	6818641.26	2015-08-03 00:00	2015-08-03	2015	8	3	0	3,4	W1203	15827	3975	454
1105010	1431737.94	6819596.76	2015-08-03 04:00	2015-08-03	2015	8	3	4	2	W1203	16231	4076	454
1105011	1431852.99	6820217.59	2015-08-03 05:00	2015-08-03	2015	8	3	5	2	W1203	16433	4076	454
1105012	1432182	6820120.86	2015-08-03 10:00	2015-08-03	2015	8	3	10	2	W1203	16434	4076	454
1105013	1432183.57	6820119.71	2015-08-03 11:00	2015-08-03	2015	8	3	11	2	W1203	16434	4076	454
1105014	1432490.48	6820008.95	2015-08-03 14:00	2015-08-03	2015	8	3	14	3,6	W1203	16435	4077	455
1105015	1432718.07	6820231.92	2015-08-03 15:00	2015-08-03	2015	8	3	15	6,6	W1203	16435	4077	455
1105016	1432437.35	6820482.59	2015-08-03 16:00	2015-08-03	2015	8	3	16	5,6	W1203	16636	4177	454
1105017	1431780.11	6820738.45	2015-08-03 17:00	2015-08-03	2015	8	3	17	3,4	W1203	16635	4177	454
1105018	1430514.65	6820997.65	2015-08-03 19:00	2015-08-03	2015	8	3	19	3,6	W1203	16835	4176	454
1105019	1430447.26	6824009.73	2015-08-04 08:00	2015-08-04	2015	8	4	8	3,2	W1203	18046	4478	488
1105020	1430416.17	6823124.19	2015-08-04 09:00	2015-08-04	2015	8	4	9	2	W1203	17642	4377	488
1105021	1430549	6823004.49	2015-08-04 10:00	2015-08-04	2015	8	4	10	2,8	W1203	17643	4378	488
1105022	1430520.13	6822971.63	2015-08-04 11:00	2015-08-04	2015	8	4	11	3,6	W1203	17643	4378	488
1105023	1430537.38	6822982.43	2015-08-04 13:00	2015-08-04	2015	8	4	13	3,6	W1203	17643	4378	488
1105024	1430533.55	6823003.68	2015-08-04 14:00	2015-08-04	2015	8	4	14	2,8	W1203	17643	4378	488
1105025	1430211.79	6822757.11	2015-08-04 15:00	2015-08-04	2015	8	4	15	2,2	W1203	17440	4377	488
1105026	1429558.39	6824430.09	2015-08-04 18:00	2015-08-04	2015	8	4	18	7,8	W1203	18247	4579	522
1105027	1429612.08	6825107.84	2015-08-04 19:00	2015-08-04	2015	8	4	19	6,4	W1203	18449	4579	522
1105028	1428539.65	6825148.76	2015-08-04 22:00	2015-08-04	2015	8	4	22	2,6	W1203	18447	4578	521
1105029	1428527.72	6825163.49	2015-08-04 23:00	2015-08-04	2015	8	4	23	3,2	W1203	18446	4577	521
1105030	1428528.41	6825171.28	2015-08-05 00:00	2015-08-05	2015	8	5	0	3	W1203	18446	4577	521
1105031	1428532.04	6825166.75	2015-08-05 01:00	2015-08-05	2015	8	5	1	4,2	W1203	18446	4577	521
1105032	1428352.5	6825130.33	2015-08-05 02:00	2015-08-05	2015	8	5	2	3,6	W1203	18446	4577	521
1105033	1427577.4	6825419.55	2015-08-05 03:00	2015-08-05	2015	8	5	3	8,2	W1203	18647	4678	521
1105034	1426802.42	6825406.87	2015-08-05 04:00	2015-08-05	2015	8	5	4	5,4	W1203	18645	4677	521
1105035	1426629.24	6825645.73	2015-08-05 05:00	2015-08-05	2015	8	5	5	2,8	W1203	18645	4677	521
1105036	1426410.69	6825801.97	2015-08-05 06:00	2015-08-05	2015	8	5	6	3,2	W1203	18644	4676	520
1105037	1426407	6825778.64	2015-08-05 07:00	2015-08-05	2015	8	5	7	3	W1203	18644	4676	520
1105038	1426430.57	6825785.95	2015-08-05 08:00	2015-08-05	2015	8	5	8	4,2	W1203	18644	4676	520
1105039	1426438.06	6825788.02	2015-08-05 09:00	2015-08-05	2015	8	5	9	2,2	W1203	18644	4676	520
1105040	1426448.46	6825776.65	2015-08-05 10:00	2015-08-05	2015	8	5	10	4,2	W1203	18644	4676	520
1105041	1426324.27	6825816.07	2015-08-05 11:00	2015-08-05	2015	8	5	11	2,8	W1203	18644	4676	520
1105042	1425680.59	6823785.44	2015-08-05 15:00	2015-08-05	2015	8	5	15	2,4	W1203	17835	4474	486
1105043	1426644.7	6823536.38	2015-08-05 17:00	2015-08-05	2015	8	5	17	3,4	W1203	17837	4475	487
1105044	1427757.04	6823164.11	2015-08-05 18:00	2015-08-05	2015	8	5	18	8,6	W1203	17637	4375	487
1105045	1428484.64	6823179.12	2015-08-05 19:00	2015-08-05	2015	8	5	19	5	W1203	17638	4375	487
1105046	1428388.35	6822203.52	2015-08-05 21:00	2015-08-05	2015	8	5	21	4	W1203	17234	4274	487
1105047	1428350.2	6821800.79	2015-08-05 23:00	2015-08-05	2015	8	5	23	4,2	W1203	17032	4274	487
1105048	1428347.57	6821801.96	2015-08-06 00:00	2015-08-06	2015	8	6	0	1,6	W1203	17032	4274	487
1105049	1428342.73	6821799.83	2015-08-06 01:00	2015-08-06	2015	8	6	1	2	W1203	17032	4274	487
1105050	1428345.85	6822079.55	2015-08-06 02:00	2015-08-06	2015	8	6	2	4,6	W1203	17234	4274	487
1105051	1428504.03	6822958.01	2015-08-06 05:00	2015-08-06	2015	8	6	5	2,6	W1203	17638	4375	487
1105052	1428430.31	6822946.15	2015-08-06 06:00	2015-08-06	2015	8	6	6	1,8	W1203	17638	4375	487
1105053	1428433.71	6822956.12	2015-08-06 07:00	2015-08-06	2015	8	6	7	6,2	W1203	17638	4375	487
1105054	1428486.73	6822944.99	2015-08-06 08:00	2015-08-06	2015	8	6	8	3	W1203	17638	4375	487
1105055	1428448.27	6822913.46	2015-08-06 09:00	2015-08-06	2015	8	6	9	2,8	W1203	17638	4375	487
1105056	1428453.33	6822952.37	2015-08-06 10:00	2015-08-06	2015	8	6	10	3,4	W1203	17638	4375	487
1105057	1428435.33	6822931.56	2015-08-06 11:00	2015-08-06	2015	8	6	11	3,2	W1203	17638	4375	487
1105058	1428486.65	6823018.56	2015-08-06 12:00	2015-08-06	2015	8	6	12	3	W1203	17638	4375	487
1105059	1430476.63	6824995.63	2015-08-06 17:00	2015-08-06	2015	8	6	17	5,4	W1203	18450	4579	522
1105060	1430770.82	6825204.87	2015-08-06 18:00	2015-08-06	2015	8	6	18	5,8	W1203	18451	4580	522
1105061	1432389.1	6823634.67	2015-08-06 21:00	2015-08-06	2015	8	6	21	2,6	W1203	17848	4480	488
1105062	1432173.83	6823052.56	2015-08-06 23:00	2015-08-06	2015	8	6	23	3	W1203	17646	4379	488
1105063	1432203.29	6823007.4	2015-08-07 01:00	2015-08-07	2015	8	7	1	4,4	W1203	17646	4379	488
1105064	1432596.09	6822891.62	2015-08-07 03:00	2015-08-07	2015	8	7	3	2,6	W1203	17647	4380	489
1105065	1432994.07	6823180.4	2015-08-07 04:00	2015-08-07	2015	8	7	4	4	W1203	17647	4380	489
1105066	1433870.62	6823221.52	2015-08-07 05:00	2015-08-07	2015	8	7	5	2,4	W1203	17649	4381	489
1105067	1434247.41	6822681.55	2015-08-07 10:00	2015-08-07	2015	8	7	10	4,6	W1203	17448	4381	489
1105068	1434248.09	6822689.34	2015-08-07 11:00	2015-08-07	2015	8	7	11	2,6	W1203	17448	4381	489
1105069	1434249.49	6822679.28	2015-08-07 12:00	2015-08-07	2015	8	7	12	2,6	W1203	17448	4381	489
1105070	1434940.34	6822353.03	2015-08-07 13:00	2015-08-07	2015	8	7	13	3,8	W1203	17449	4382	489
1105071	1434758.33	6822018.72	2015-08-07 14:00	2015-08-07	2015	8	7	14	7,6	W1203	17247	4281	489
1105072	1434867.89	6821812.68	2015-08-07 15:00	2015-08-07	2015	8	7	15	3,2	W1203	17247	4281	489
1105073	1435074.27	6821514.55	2015-08-07 16:00	2015-08-07	2015	8	7	16	5,4	W1203	17046	4281	489
1105074	1435966.45	6821199.24	2015-08-07 17:00	2015-08-07	2015	8	7	17	5	W1203	16845	4181	456
1105075	1435553.21	6820431.11	2015-08-07 18:00	2015-08-07	2015	8	7	18	5,4	W1203	16643	4181	456
1105076	1435894.44	6820156.16	2015-08-07 19:00	2015-08-07	2015	8	7	19	7,4	W1203	16441	4080	456
1105077	1435686.98	6819801.09	2015-08-07 20:00	2015-08-07	2015	8	7	20	5,4	W1203	16441	4080	456
1105078	1435709.82	6818962.47	2015-08-07 21:00	2015-08-07	2015	8	7	21	5,8	W1203	16037	3979	456
1105079	1435719.9	6818960.06	2015-08-07 22:00	2015-08-07	2015	8	7	22	2,4	W1203	16037	3979	456
1105080	1435713.22	6818973.55	2015-08-08 02:00	2015-08-08	2015	8	8	2	6	W1203	16037	3979	456
1105081	1436235.98	6819025.22	2015-08-08 04:00	2015-08-08	2015	8	8	4	2,8	W1203	16038	3979	456
1105082	1436692.79	6819172.9	2015-08-08 05:00	2015-08-08	2015	8	8	5	4,2	W1203	16039	3980	456
1105083	1436655.69	6819242.68	2015-08-08 07:00	2015-08-08	2015	8	8	7	2,2	W1203	16241	4081	456
1105084	1436657.78	6819240.42	2015-08-08 08:00	2015-08-08	2015	8	8	8	3	W1203	16039	3980	456
1105085	1436656.65	6819237.09	2015-08-08 09:00	2015-08-08	2015	8	8	9	7,2	W1203	16039	3980	456
1105086	1436660.34	6819234.8	2015-08-08 10:00	2015-08-08	2015	8	8	10	8,6	W1203	16039	3980	456
1105087	1436658.8	6819238.17	2015-08-08 11:00	2015-08-08	2015	8	8	11	3,2	W1203	16039	3980	456
1105088	1436699.92	6819183.92	2015-08-08 12:00	2015-08-08	2015	8	8	12	3,2	W1203	16039	3980	456
1105089	1436910.75	6819230.23	2015-08-08 13:00	2015-08-08	2015	8	8	13	3,2	W1203	16039	3980	456
1105090	1437673.24	6819903.06	2015-08-08 17:00	2015-08-08	2015	8	8	17	5,4	W1203	16445	4082	456
1105091	1437414.67	6820604.34	2015-08-08 19:00	2015-08-08	2015	8	8	19	4,4	W1203	16646	4182	456
